IMDB_ID,Title,Year,Release_Month,Age_Rating,Genre,Directors,Actors,Producers,Writers,Composers,Runtime,Cinematographers,Production_Companies,Country,Language,Average_Rating,Budget,Budget_Normalized,Revenue_Normalized,num_genre,num_directors,num_actors,num_producers,num_writers,num_composers,num_cinematographers,num_production_companies
tt0118589,Glitter,2001.0,11,PG-13,"['Drama', 'Music', 'Romance']",['Vondie Curtis-Hall'],"['Mariah Carey', 'Max Beesley', 'Da Brat', 'Tia Texada', 'Valarie Pettiford', 'Ann Magnuson', 'Terrence Howard', 'Padma Lakshmi', 'Dorian Harewood', 'Grant Nickalls']","['Laurence Mark', 'Kate Lanier']",['Kate Lanier'],['Terence Blanchard'],104.0,['Geoffrey Simpson'],"['Glitter Productions', 'Maroon Entertainment', 'Laurence Mark Productions', 'Columbia Pictures', '20th Century Fox']","United States, Canada",English,2.175,22000000,-0.1384518518490861,-0.4955885510857344,3,1,10,2,1,1,1,5
tt0070016,Charlotte's Web (1973),1973.0,7,G,"['Family', 'Music', 'Animation']","['Iwao Takamoto', 'Charles August Nichols']","['Debbie Reynolds', 'Henry Gibson', 'Danny Bonaduce', 'Agnes Moorehead', 'Bob Holt', 'Paul Lynde', 'Rex Allen', 'Dave Madden', 'Pamelyn Ferdin', 'John Stephenson']","['Joseph Barbera', 'William Hanna']","['Earl Hamner, Jr.']","['Robert B. Sherman', 'Irwin Kostal', 'Richard M. Sherman']",94.0,[],"['Paramount Pictures', 'Hanna-Barbera Productions', 'Sagittarius Productions']",United States,English,7.15,0,-0.6254982016275963,-0.4958038662774948,3,2,10,2,1,3,0,3
tt0056417,The Road to Hong Kong,1962.0,7,NR,"['Comedy', 'Adventure', 'Music', 'Science Fiction']",['Norman Panama'],"['Bing Crosby', 'Bob Hope', 'Joan Collins', 'Robert Morley', 'Walter Gotell', 'Felix Aylmer', 'Dorothy Lamour', 'Roger Delgado', 'Jacqueline Jones', 'Katya Douglas']",['Melvin Frank'],"['Norman Panama', 'Melvin Frank']",['Robert Farnon'],91.0,['Jack Hildyard'],"['United Artists', 'Melnor Films']",United Kingdom,English,5.933333333333334,2000000,-0.5812212607386408,-0.4959775688473615,4,1,10,1,2,1,1,2
tt0056585,Tickle Me,1965.0,6,NR,"['Comedy', 'Music', 'Romance', 'Western']",['Norman Taurog'],"['Elvis Presley', 'Julie Adams', 'Jocelyn Lane', 'Jack Mullaney', 'Merry Anders', 'Bill Williams', 'Edward Faulkner', 'Connie Gilchrist', 'Barbara Werle', 'John Dennis']","['Ben Schwalb', 'Emanuel L. Wolf']","['Elwood Ullman', 'Edward Bernds']",['Walter Scharf'],90.0,['Loyal Griggs'],['Allied Artists Pictures'],United States,English,5.85,1500000,-0.5922904959608797,-0.4970632099090283,4,1,10,2,2,1,1,1
tt0339034,From Justin to Kelly,2003.0,6,PG,"['Comedy', 'Romance', 'Music']",['Robert Iscove'],"['Kelly Clarkson', 'Justin Guarini', 'Brandon Henschel', 'Gregory Siff', 'Brian Dietzen', 'Jason Yribar', 'Justin Gorence', 'Christopher Bryan', 'Yamil Piedra', 'Katherine Bailess']","['John Steven Agoglia', 'Robert Engelman']",['Kim Fuller'],"['Gregory Siff', 'Michael Wandmacher']",81.0,['Francis Kenny'],"['19 Entertainment', '20th Century Fox']",United States,English,1.825,12000000,-0.3598365562938634,-0.4974857088409972,3,1,10,2,1,2,1,2
tt1104733,Hamlet 2,2008.0,4,R,"['Comedy', 'Music']",['Andrew Fleming'],"['Steve Coogan', 'Catherine Keener', 'J. J. Soria', 'Skylar Astin', 'Phoebe Strole', 'Melonie Díaz', 'Arnie Pantoja', 'Michael Esparza', 'Natalie Amenula', 'Marshall Bell']","['Eric Eisner', 'Aaron Ryder', 'Leonid Rozhetskin']","['Andrew Fleming', 'Pam Brady']",['Ralph Sall'],92.0,['Alexander Gruszynski'],['Focus Features'],United States,"English, Spanish",5.95,9000000,-0.4262519676272966,-0.4976808528218318,2,1,10,3,2,1,1,1
tt0085475,Eddie and the Cruisers,1983.0,11,PG,"['Drama', 'Music']",['Martin Davidson'],"['Tom Berenger', 'Michael Paré', 'Joe Pantoliano', 'Ellen Barkin', 'Matthew Laurance', 'Helen Schneider', 'David Wilson', ""Michael 'Tunes' Antunes"", 'Kenny Vance', 'John Stockwell']","['Joseph Brooks', 'Robert K. Lifton']","['Martin Davidson', 'Arlene Davidson']",[],95.0,['Fred Murphy'],"['Aurora', 'Embassy Pictures']",United States,English,5.475,0,-0.6254982016275963,-0.4982205629910236,2,1,10,2,2,0,1,2
tt0088258,This Is Spinal Tap,1984.0,7,R,"['Comedy', 'Music']",['Rob Reiner'],"['Christopher Guest', 'Michael McKean', 'Harry Shearer', 'Rob Reiner', 'June Chadwick', 'Bruno Kirby', 'Ed Begley Jr.', 'Fran Drescher', 'Dana Carvey', 'Sandy Helberg']",['Karen Murphy'],"['Rob Reiner', 'Christopher Guest', 'Michael McKean', 'Harry Shearer']","['Christopher Guest', 'Michael McKean', 'Rob Reiner', 'Harry Shearer']",82.0,['Peter Smokler'],"['Spinal Tap Prod.', 'Embassy Films Associates', 'Embassy Pictures']",United States,"English, Japanese",8.525,2500000,-0.570152025516402,-0.498487902102459,2,1,10,1,4,4,1,3
tt0027698,The Great Ziegfeld,1936.0,0,NR,"['Music', 'Drama', 'Romance']",['Robert Z. Leonard'],"['William Powell', 'Myrna Loy', 'Luise Rainer', 'Frank Morgan', 'Fanny Brice', 'Virginia Bruce', 'Reginald Owen', 'Ray Bolger', 'Ernest Cossart', 'Joseph Cawthorn']",['Hunt Stromberg'],['William Anthony McGuire'],['Arthur Lange'],176.0,"['George J. Folsey', 'Karl Freund', 'Oliver T. Marsh', 'Merritt B. Gerstad', 'Ray June']",['Metro-Goldwyn-Mayer'],United States,English,6.75,2183000,-0.5771699206473013,-0.4988382330448536,3,1,10,1,1,1,5,1
tt0043044,Three Little Words,1950.0,5,NR,"['Music', 'Comedy', 'Romance']",['Richard Thorpe'],"['Fred Astaire', 'Red Skelton', 'Vera-Ellen', 'Arlene Dahl', 'Keenan Wynn', 'Gale Robbins', 'Gloria DeHaven', 'Phil Regan', 'Harry Shannon', 'Debbie Reynolds']",['Jack Cummings'],['George Wells'],[],102.0,['Harry Jackson'],['Metro-Goldwyn-Mayer'],United States,English,6.4,1470000,-0.592954650074214,-0.4996361792251787,3,1,10,1,1,0,1,1
tt0041716,On the Town,1949.0,2,NR,"['Music', 'Comedy', 'Romance']","['Stanley Donen', 'Gene Kelly']","['Gene Kelly', 'Frank Sinatra', 'Betty Garrett', 'Ann Miller', 'Jules Munshin', 'Vera-Ellen', 'Florence Bates', 'Alice Pearce', 'George Meader', 'Murray Alper']",['Arthur Freed'],"['Adolph Green', 'Betty Comden']","['Roger Edens', 'Lennie Hayton']",98.0,['Harold Rosson'],['Metro-Goldwyn-Mayer'],United States,English,7.7,2133000,-0.5782768441695253,-0.5001681433453955,3,2,10,1,2,2,1,1
tt0084088,Honkytonk Man,1982.0,2,PG,"['Drama', 'Music']",['Clint Eastwood'],"['Clint Eastwood', 'Kyle Eastwood', 'John McIntire', 'Alexa Kenin', 'Verna Bloom', 'Matt Clark', 'Barry Corbin', 'Jerry Hardin', 'Tim Thomerson', 'Macon McCalman']",['Clint Eastwood'],['Clancy Carlile'],['Steve Dorff'],122.0,['Bruce Surtees'],"['Malpaso Productions', 'Warner Bros. Pictures']",United States,English,6.825,2000000,-0.5812212607386408,-0.5003201330940288,2,1,10,1,1,1,1,2
tt0034746,For Me and My Gal,1942.0,10,NR,"['Music', 'Romance', 'War']",['Busby Berkeley'],"['Judy Garland', 'Gene Kelly', 'George Murphy', 'Mártha Eggerth', 'Ben Blue', 'Stephen McNally', 'Lester Dorr', 'Ernie Alexander', 'Hooper Atchley', 'Walter Baldwin']",['Arthur Freed'],"['Richard Sherman', 'Fred F. Finklehoffe', 'Sid Silvers']",['Roger Edens'],104.0,['William H. Daniels'],['Metro-Goldwyn-Mayer'],United States,"English, French",7.8,802000,-0.6077431483311251,-0.5004775510479705,3,1,10,1,3,1,1,1
tt0019729,The Broadway Melody,1929.0,3,NR,"['Music', 'Romance', 'Drama']",['Harry Beaumont'],"['Charles King', 'Anita Page', 'Bessie Love', 'Betty Arthur', 'J. Emmett Beck', 'Nacio Herb Brown', 'James Burrows', 'Eddie Bush', 'Ray Cooke', 'Drew Demorest']","['Lawrence Weingarten', 'Irving Thalberg', 'Harry Rapf']",['Edmund Goulding'],[],100.0,['John Arnold'],['Metro-Goldwyn-Mayer'],United States,English,5.4,379000,-0.6171077213291392,-0.5005481177169788,3,1,10,3,1,0,1,1
tt0120879,Velvet Goldmine,1998.0,1,R,"['Drama', 'Music']",['Todd Haynes'],"['Ewan McGregor', 'Jonathan Rhys Meyers', 'Toni Collette', 'Christian Bale', 'Eddie Izzard', 'Emily Woof', 'Michael Feast', 'Janet McTeer', 'Mairead McKinley', 'Luke Morgan Oliver']",['Christine Vachon'],['Todd Haynes'],['Carter Burwell'],123.0,['Maryse Alberti'],"['Zenith Entertainment', 'Killer Films', 'Single Cell Pictures', 'Newmarket Capital Group', 'Goldwyn Films', 'Miramax', 'Channel Four Films']","United Kingdom, United States","English, French",6.65,9000000,-0.4262519676272966,-0.5008629536248622,2,1,10,1,1,1,1,7
tt22352776,Ernest & Celestine: A Trip to Gibberitia,2022.0,2,PG,"['Animation', 'Family', 'Music', 'Adventure']","['Jean-Christophe Roger', 'Julien Chheng']","['Lambert Wilson', 'Pauline Brunner', 'Michel Lerousseau', 'Céline Ronté', 'Lévanah Solomon', 'Jean-Marc Pannetier', 'Christophe Lemoine', 'Georges Caudron', 'Jean-Philippe Puymartin', 'Charlotte Hennequin']",[],"['Guillaume Mautalent', 'Sébastien Oursel']",['Vincent Courtois'],80.0,[],"['France 3 Cinéma', 'Les Armateurs', 'StudioCanal', 'Folivari', 'Melusine Productions']","France, Luxembourg, Belgium",French,8.0,0,-0.6254982016275963,-0.5010134234760093,4,2,10,0,2,1,0,5
tt0099969,Lambada,1990.0,7,PG-13,"['Drama', 'Music', 'Romance']",['Joel Silberg'],"['Melora Hardin', 'J. Eddie Peck', 'Leticia Vasquez', 'Adolfo Quinones', 'Rita Maye Bland', 'Ricky Paull Goldin', 'Basil Hoffman', 'Dennis Burkley', 'Keene Curtis', 'Thalmus Rasulala']","['Peter Shepherd', 'Yoram Globus']","['Sheldon Renan', 'Joel Silberg']",['Greg De Belles'],104.0,"[""Roberto D'Ettorre Piazzoli""]","['The Cannon Group', 'Film and Television Corporation', 'Warner Bros. Pictures']",United States,"English, Italian",4.5,0,-0.6254982016275963,-0.5010631892622761,3,1,10,2,2,1,1,3
tt0081433,Roadie,1980.0,6,PG,"['Comedy', 'Music']",['Alan Rudolph'],"['Meat Loaf', 'Kaki Hunter', 'Art Carney', 'Gailard Sartain', 'Rhonda Bates', 'Don Cornelius', 'Sonny Carl Davis', 'Joe Spano', 'Alice Cooper', 'Roy Orbison']",['Carolyn Pfeiffer'],"['Michael Ventura', 'Big Boy Medlin']",[],106.0,['David Myers'],['United Artists'],United States,English,4.3,4700000,-0.5214473905385509,-0.5012626323817149,2,1,10,1,2,0,1,1
tt0165710,Detroit Rock City,1999.0,1,R,"['Comedy', 'Music', 'Adventure']",['Adam Rifkin'],"['Giuseppe Andrews', 'James DeBello', 'Edward Furlong', 'Sam Huntington', 'Lin Shaye', 'Melanie Lynskey', 'Natasha Lyonne', 'Shannon Tweed', 'Emmanuelle Chriqui', 'Kristin Booth']","['Kathleen Haase', 'Barry Levine', 'Gene Simmons']",['Carl V. Dupré'],['J. Peter Robinson'],95.0,['John R. Leonetti'],"['Corrupter Production Service Ltd.', 'New Line Cinema', 'Takoma Entertainment', 'Base 12', 'KISS Nation']",United States,English,5.475,6500000,-0.481598143738491,-0.5013128704218436,3,1,10,3,1,1,1,5
tt0054692,Blue Hawaii,1961.0,9,PG,"['Music', 'Comedy', 'Romance']",['Norman Taurog'],"['Elvis Presley', 'Joan Blackman', 'Angela Lansbury', 'Nancy Walters', 'Roland Winters', 'John Archer', 'Howard McNear', 'Steve Brodie', 'Christian Kay', 'Iris Adrian']",['Hal B. Wallis'],['Hal Kanter'],['Joseph J. Lilley'],102.0,['Charles Lang'],"['Hal Wallis Productions', 'Paramount Pictures']",United States,"English, Hawaiian, French",5.0,2000000,-0.5812212607386408,-0.5014057741556956,3,1,10,1,1,1,1,2
tt0029852,Alexander's Ragtime Band,1938.0,8,NR,"['Music', 'Drama', 'Romance']",['Henry King'],"['Tyrone Power', 'Alice Faye', 'Don Ameche', 'Ethel Merman', 'Jack Haley', 'Jean Hersholt', 'Helen Westley', 'John Carradine', 'Paul Hurst', 'Wally Vernon']",[],"['Lamar Trotti', 'Kathryn Scola']","['Irving Berlin', 'Alfred Newman']",106.0,['J. Peverell Marley'],['20th Century Fox'],United States,English,7.266666666666667,2000000,-0.5812212607386408,-0.5024914152173625,3,1,10,0,2,2,1,1
tt0050556,Jailhouse Rock,1957.0,9,NR,"['Music', 'Drama']",['Richard Thorpe'],"['Elvis Presley', 'Judy Tyler', 'Mickey Shaughnessy', 'Vaughn Taylor', 'Jennifer Holden', 'Dean Jones', 'Anne Neyland', 'Percy Helton', 'Tracey Morgan', 'Scotty Moore']",['Pandro S. Berman'],['Guy Trosper'],['Jeff Alexander'],96.0,['Robert J. Bronner'],"['Avon Productions', 'Metro-Goldwyn-Mayer']",United States,English,6.55,1000000,-0.6033597311831186,-0.5024914152173625,2,1,10,1,1,1,1,2
tt0046896,Deep in My Heart,1954.0,2,NR,"['Music', 'Comedy']",['Stanley Donen'],"['José Ferrer', 'Merle Oberon', 'Helen Traubel', 'Doe Avedon', 'Walter Pidgeon', 'Paul Henreid', 'Tamara Toumanova', 'Paul Stewart', 'Isobel Elsom', 'David Burns']",['Roger Edens'],['Leonard Spigelgass'],[],132.0,['George J. Folsey'],['Metro-Goldwyn-Mayer'],United States,"English, French",6.55,2504000,-0.570063471634624,-0.5026108357341459,2,1,10,1,1,0,1,1
tt0019936,Gold Diggers of Broadway,1929.0,1,NR,"['Comedy', 'Music']",['Roy Del Ruth'],"['Nancy Welford', 'Conway Tearle', 'Winnie Lightner', 'Ann Pennington', 'Lilyan Tashman', 'William Bakewell', 'Nick Lucas', 'Helen Foster', 'Albert Gran', 'Neely Edwards']",[],[],[],101.0,[],['Warner Bros. Pictures'],United States,English,7.8,532000,-0.6137205353511341,-0.5026705459925376,2,1,10,0,0,0,0,1
tt0097257,Earth Girls Are Easy,1988.0,11,PG,"['Comedy', 'Science Fiction', 'Music', 'Romance']",['Julien Temple'],"['Geena Davis', 'Jeff Goldblum', 'Jim Carrey', 'Damon Wayans', 'Michael McKean', 'Julie Brown', 'Charles Rocket', 'Larry Linville', 'Rick Overton', 'Diane Stilwell']",['Tony Garnett'],"['Terrence E. McNally', 'Charlie Coffey', 'Julie Brown']",['Nile Rodgers'],100.0,['Oliver Stapleton'],"['Earth Girls', 'DEG', 'Kestrel Films', 'Vestron Pictures']","United Kingdom, France, United States",English,6.125,10000000,-0.4041134971828189,-0.5029457397170541,4,1,10,1,3,1,1,4
tt0043983,Royal Wedding,1951.0,7,NR,"['Music', 'Comedy', 'Romance']",['Stanley Donen'],"['Fred Astaire', 'Jane Powell', 'Peter Lawford', 'Sarah Churchill', 'Keenan Wynn', 'Albert Sharpe', 'Henri Letondal', 'Viola Roache', 'Bess Flowers', 'Mae Clarke']",['Arthur Freed'],['Alan Jay Lerner'],[],93.0,['Robert H. Planck'],['Metro-Goldwyn-Mayer'],United States,English,7.433333333333333,1700000,-0.5878628018719841,-0.503034235748196,3,1,10,1,1,0,1,1
tt32561659,BOCCHI THE ROCK! Recap Part 1,2024.0,6,NR,"['Animation', 'Comedy', 'Music']",['Keiichiro Saito'],"['Yoshino Aoyama', 'Sayumi Suzushiro', 'Saku Mizuno', 'Ikumi Hasegawa', 'Maaya Uchida', 'Sayaka Senbongi', 'Kotori Koiwai', 'Misaki Watada', 'Junji Majima', 'Rie Suegara']",[],['Erika Yoshida'],['Tomoki Kikuya'],90.0,['Tsubasa Kanamori'],"['CloverWorks', 'Aniplex', 'Houbunsha']",Japan,Japanese,6.9,0,-0.6254982016275963,-0.5034174290455272,3,1,10,0,1,1,1,3
tt0050135,April Love,1957.0,9,NR,"['Comedy', 'Drama', 'Music', 'Romance']",['Henry Levin'],"['Pat Boone', 'Shirley Jones', ""Arthur O'Connell"", 'Dolores Michaels', 'Matt Crowley', 'Jeanette Nolan', 'Bradford Jackson']",['David Weisbart'],['Winston Miller'],[],97.0,['Wilfrid M. Cline'],['20th Century Fox'],United States,English,6.300000000000001,1425000,-0.5939508812442155,-0.5041198768098628,4,1,7,1,1,0,1,1
tt0036422,Thank Your Lucky Stars,1943.0,11,NR,"['Comedy', 'Music']",['David Butler'],"['Humphrey Bogart', 'Eddie Cantor', 'Bette Davis', 'Olivia de Havilland', 'Errol Flynn', 'John Garfield', 'Joan Leslie', 'Ida Lupino', 'Dennis Morgan', 'Ann Sheridan']",['Mark Hellinger'],"['Melvin Frank', 'James V. Kern', 'Norman Panama']",[],127.0,['Arthur Edeson'],['Warner Bros. Pictures'],United States,English,6.4,1568000,-0.5907850799706552,-0.5045487050292212,2,1,10,1,3,0,1,1
tt0118829,Cats Don't Dance,1997.0,7,G,"['Animation', 'Comedy', 'Family', 'Music']",['Mark Dindal'],"['Scott Bakula', 'Jasmine Guy', 'Natalie Cole', 'Ashley Peldon', 'Lindsay Ridgeway', 'Frank Welker', 'Don Knotts', 'George Kennedy', 'John Rhys-Davies', 'Kathy Najimy']","['Paul Gertz', 'David Kirschner']","['Elana Lesser', 'Theresa Cullen', 'Bobs Gannaway', 'Cliff Ruby']",['Steve Goldstein'],75.0,[],"['Turner Feature Animation', 'David Kirschner Productions', 'Warner Bros. Feature Animation']",United States,English,6.85,32000000,0.0829328525956911,-0.5046626973406962,4,1,10,2,4,1,0,3
tt0105616,Tom and Jerry: The Movie,1992.0,10,G,"['Animation', 'Comedy', 'Family', 'Music']",['Phil Roman'],"['Richard Kind', 'Dana Hill', 'Anndi McAfee', 'Tony Jay', 'Rip Taylor', 'Henry Gibson', 'Michael Bell', 'Ed Gilbert', 'David L. Lander', 'Howard Morris']",[],['Dennis Marks'],['Henry Mancini'],84.0,[],"['Film Roman', 'Live Entertainment', 'WMG Film', 'Turner Entertainment', 'Miramax']","United States, Germany, Philippines, United Kingdom, South Korea, Canada, Ireland",English,4.366666666666666,3500000,-0.5480135550719242,-0.5046626973406962,4,1,10,0,1,1,0,5
tt0096291,Tougher Than Leather,1988.0,11,R,"['Action', 'Crime', 'Music']",['Rick Rubin'],"[""Darryl 'DMC' McDaniels"", 'Joseph Simmons', ""Jason 'Jam Master Jay' Mizell"", 'Russell Simmons', 'Rick Rubin', 'Slick Rick', 'Adam Yauch', 'Adam Horovitz', 'Michael Diamond', 'Richard Edson']","['Russell Simmons', 'Vincent Giordano']","['Rick Rubin', 'Ric Menello']",[],87.0,['Feliks Parnell'],"['New Line Cinema', 'Def American Pictures']",United States,English,5.05,0,-0.6254982016275963,-0.5047562796002119,3,1,10,2,2,0,1,2
tt0028207,Rose Marie,1936.0,4,NR,"['Romance', 'Adventure', 'Music']",['W.S. Van Dyke'],"['Jeanette MacDonald', 'Nelson Eddy', 'Reginald Owen', 'Allan Jones', 'James Stewart', 'Alan Mowbray', 'Gilda Gray', 'George Regas', 'Robert Greig', ""Una O'Connor""]",['Hunt Stromberg'],"['Frances Goodrich', 'Albert Hackett', 'Alice D.G. Miller']",['Herbert Stothart'],113.0,['William H. Daniels'],['Metro-Goldwyn-Mayer'],United States,English,7.633333333333333,875000,-0.6061270399886782,-0.5051240947919046,3,1,10,1,3,1,1,1
tt0043012,Summer Stock,1950.0,1,NR,"['Music', 'Romance']",['Charles Walters'],"['Judy Garland', 'Gene Kelly', 'Eddie Bracken', 'Gloria DeHaven', 'Marjorie Main', 'Phil Silvers', 'Ray Collins', 'Nita Bieber', 'Carleton Carpenter', 'Hans Conried']",['Joe Pasternak'],"['Sy Gomberg', 'George Wells']",['Conrad Salinger'],108.0,['Robert H. Planck'],['Metro-Goldwyn-Mayer'],United States,English,7.933333333333334,2025000,-0.5806677989775288,-0.5059817512306214,2,1,10,1,2,1,1,1
tt0035749,Coney Island,1943.0,6,NR,"['Comedy', 'Music']",['Walter Lang'],"['Betty Grable', 'George Montgomery', 'Cesar Romero', 'Phil Silvers', 'Charles Winninger', 'Matt Briggs', 'Phyllis Kennedy', 'Paul Hurst', 'Andrew Tombes', 'Frank Orth']",['William Perlberg'],['George Seaton'],[],96.0,[],['20th Century Fox'],United States,English,6.199999999999999,1620000,-0.5896338795075423,-0.5062640179066548,2,1,10,1,1,0,0,1
tt0083365,Zoot Suit,1981.0,10,R,"['Drama', 'Music']",['Luis Valdez'],"['Daniel Valdez', 'Edward James Olmos', 'Charles Aidman', 'Tyne Daly', 'John Anderson', 'Abel Franco', 'Mike Gomez', 'Alma Martinez', 'Francis X. McCarthy', 'Lupe Ontiveros']","['Gordon Davidson', 'William P. Wingate', 'Phil Esparza', 'Peter Burrell']",['Luis Valdez'],[],103.0,['David Myers'],['Universal Pictures'],United States,English,6.1000000000000005,0,-0.6254982016275963,-0.5065262327922792,2,1,10,4,1,0,1,1
tt0045963,Kiss Me Kate,1953.0,9,NR,"['Music', 'Comedy', 'Romance']",['George Sidney'],"['Kathryn Grayson', 'Howard Keel', 'Ann Miller', 'Keenan Wynn', 'Bobby Van', 'Tommy Rall', 'James Whitmore', 'Kurt Kasznar', 'Bob Fosse', 'Ron Randell']",['Jack Cummings'],['Dorothy Kingsley'],['Cole Porter'],109.0,['Charles Rosher'],"['Metro-Goldwyn-Mayer', ""Loew's Incorporated""]",United States,"English, French, Italian",7.566666666666667,1981000,-0.5816418916770859,-0.5072845205046216,3,1,10,1,1,1,1,2
tt0059255,Harum Scarum,1965.0,2,NR,"['Comedy', 'Crime', 'Music', 'Romance']",['Gene Nelson'],"['Elvis Presley', 'Mary Ann Mobley', 'Fran Jeffries', 'Michael Ansara', 'Jay Novello', 'Phillip Reed', 'Theo Marcuse', 'Billy Barty', 'Dirk Harvey', 'Jack Costanzo']",['Sam Katzman'],['Gerald Drayson Adams'],[],95.0,['Fred Jackman Jr.'],['Four-Leaf Productions'],United States,English,4.699999999999999,2400000,-0.5723658725608497,-0.5073767999948633,4,1,10,1,1,0,1,1
tt3164256,Rock the Kasbah,2015.0,10,R,"['Comedy', 'Music', 'War']",['Barry Levinson'],"['Bill Murray', 'Zooey Deschanel', 'Bruce Willis', 'Kate Hudson', 'Taylor Kinney', 'Danny McBride', 'Scott Caan', 'Eugenia Kuzmina', 'Sarah Baker', 'Leem Lubany']","['Steve Bing', 'Mitch Glazer', 'Bill Block', 'Jacob Pechenik', 'Ethan Smith']",['Mitch Glazer'],['Marcelo Zarvos'],106.0,['Sean Bobbitt'],"['Shangri-La Entertainment', 'QED International', 'Dune Films', 'Venture Forth', 'Open Road Films']",United States,English,3.625,15000000,-0.2934211449604303,-0.5078074520912053,3,1,10,5,1,1,1,5
tt15374070,Studio 666,2022.0,3,R,"['Horror', 'Comedy', 'Music']",['BJ McDonnell'],"['Dave Grohl', 'Taylor Hawkins', 'Nate Mendel', 'Pat Smear', 'Chris Shiflett', 'Rami Jaffee', 'Whitney Cummings', 'Leslie Grossman', 'Will Forte', 'Jenna Ortega']","['John Ramsay', 'James A. Rota']","['Jeff Buhler', 'Rebecca Hughes']",[],106.0,"['Michael Dallatorre', 'Eric Leach']","['Roswell Films', 'Therapy Studios']",United States,English,5.525,0,-0.6254982016275963,-0.5078191173044129,3,1,10,2,2,0,2,2
tt0066858,The Boy Friend,1971.0,2,PG,"['Music', 'Comedy', 'Romance']",['Ken Russell'],"['Twiggy', 'Christopher Gable', 'Max Adrian', 'Bryan Pringle', 'Murray Melvin', 'Moyra Fraser', 'Georgina Hale', 'Sally Bryant', 'Vladek Sheybal', 'Tommy Tune']",['Ken Russell'],['Ken Russell'],[],137.0,['David Watkin'],"['Russflix', 'Metro-Goldwyn-Mayer', 'EMI Films']","United Kingdom, United States","English, French",7.400000000000001,2300000,-0.5745797196052975,-0.5079196205256967,3,1,10,1,1,0,1,3
tt0058534,Roustabout,1964.0,9,PG,"['Music', 'Romance']",['John Rich'],"['Elvis Presley', 'Barbara Stanwyck', 'Joan Freeman', 'Leif Erickson', 'Sue Ane Langdon', 'Pat Buttram', 'Joan Staley', 'Dabbs Greer', 'Steve Brodie', 'Norman Grabowski']",['Hal B. Wallis'],"['Allan Weiss', 'Anthony Lawrence']",['Joseph J. Lilley'],101.0,['Lucien Ballard'],"['Hal Wallis Productions', 'Paramount Pictures']",United States,English,5.825,0,-0.6254982016275963,-0.5079196205256967,2,1,10,1,2,1,1,2
